,Generation,label
548,"""Saint Joseph Medical Center launches NICU reading program"""""" """" ""Saint Joseph Medical Center in Phoenix, Ariz., has launched a NICU reading program designed to help stimulate development in premature infants."" """" ""The program, which is open to mothers of premature infants, assigns mothers a home delivery date and a pre-natal read-aloud book to read to their infants before they are discharged from the hospital. The goal is for the infants to imitate the sounds, facial expressions and sentence structure of the book’s characters, which in turn will help improve verbal communication skills."" """" ""“The NICU reading program is a great way for mothers to bond with their infants and help them develop communication skills,” said Ilene Simmons, RN, director of maternal-newborn services at Saint Joseph Medical Center. “We are excited to offer this program to our community and hope that it will help improve the outcomes for premature infants.”"" """" ""Saint Joseph Medical Center is one of the largest private hospitals in the Phoenix metropolitan area.""",gpt3
549,"""This Parkville girl knows the lasting effects of a pandemic after getting H1N1 more than a decade ago"""""" """" ""Parkville girl knows the lasting effects of a pandemic after getting H1N1 more than a decade ago"" """" ""Parkville girl knows the lasting effects of a pandemic after getting H1N1 more than a decade ago"" """" ""Cassidy Hinkle knows the lasting effects of a pandemic after getting H1N1 more than a decade ago."" """" ""“I know it's not just a cold, you can have permanent damage from it,” Hinkle said."" """" ""Hinkle was just a sophomore in high school when she contracted H1N1."" """" ""“I remember waking up the next day and my throat was so scratchy and sore,” Hinkle said. “It was just nasty.”"" """" ""Hinkle spent a week in the hospital and says it was one of the worst experiences of her life."" """" ""“I was really sick and then I had to go back to school and deal with all of my friends who were still healthy and everything,” Hinkle said."" """" ""Hinkle has since graduated from high school and now works as a social worker."" """" ""“It's really important for me to make sure that my clients are aware of the health risks of H1N1 and what to do if they get sick,” Hinkle said."" """" ""Hinkle says that she always tries to keep up with current health information and is always aware of the latest pandemic threats."" """" ""“I try to stay up to date on the latest developments so I can help my clients in the best way possible,” Hinkle said."" """" ""Hinkle says that she knows the lasting effects of a pandemic can be devastating, but that everyone should be aware of the risks and be prepared to respond if they get sick.""",gpt3
550,"""Tulane University tells all students to move out"""""" """" ""On November 14, 2017, Tulane University sent an email to all students advising them to move out of their residence halls by the end of the week due to a potential threat.""",gpt3
551,"""Judge overturns Utah death row inmate Von Lester Taylor's double murder conviction"""""" """" ""A federal district court has overturned the conviction of Von Lester Taylor, who was sentenced to death for the 2002 double murder of his wife and father-in-law. The court ruled that the government failed to disclose evidence that undermines Taylor's guilt.""",gpt3
552,"""Video shows mountain lion attacking deputy in Larimer County"""""" """" ""In this video, a mountain lion attacks a deputy in Larimer County. The deputy was able to get away and call for backup.""",gpt3
553,"""Private event industry hit hard in midst of ban on large gatherings in Oregon"""""" """" ""The event industry was dealt a hard blow earlier this year as Oregon announced a ban on large gatherings – meaning events like music festivals and large sporting events could no longer take place in the state."" """" ""According to The Oregonian, Portland Mayor Ted Wheeler touted the ban as a measure to prevent large crowds from turning into dangerous situations, but the event industry disagreed."" """" """"Events bring people and businesses together and create jobs. These bans will hurt Portlanders and businesses,"" said Jörg Müller, the CEO of the Portland Business Alliance."" """" ""The ban has had a significant impact on the event industry in Oregon, with venues and promoters cancelling thousands of events."" """" """"In the six months since the ban went into effect, we've seen a 50 percent decrease in events,"" said Shelby Meade, the executive director of the Oregon Music Association."" """" ""While the ban is slated to expire in September, there is still uncertainty surrounding its future.""",gpt3
554,"""Firefighters Cut 2 People Out Of Vehicle After Rollover Crash In Manteca"""""" """" ""Manteca, CA - The Manteca Fire Department responded to a rollover crash on I-5 near Snelling Avenue around 9:15 p.m. Sunday."" """" """" """" ""Upon arrival, firefighters found two people inside the vehicle, both of whom were extricated by crews using heavy equipment. The two victims, a woman and a man, were transported to a local hospital with serious but non-life-threatening injuries."" """" """" """" ""The cause of the rollover crash is currently under investigation.""",gpt3
555,"""Business is booming for local woman making masks"""""" """" ""Ashley Hickman, who lives in Baton Rouge, Louisiana, is a self-taught masks artist. She started making masks six years ago, and now her business is booming."" """" ""“I started out making masks for my own amusement and then people started asking me to make masks for them,” Hickman told The Guardian."" """" ""Hickman’s masks are made of paper, plastic, and fabric and are sold online and at art festivals. Her most popular masks are the Mardi Gras masks, which are made out of paper and plastic and are decorated with beads and feather."" """" ""Hickman’s masks are popular not only in Louisiana, but in other parts of the United States as well. She has sold masks to people in Missouri, Texas, and Florida and has even had people order masks online and have them shipped to their homes."" """" ""Hickman estimates that she has made and sold about 1,000 masks since she started her business six years ago. She says her masks are usually popular with people who are looking for something different and personality-driven.""",gpt3
556,"""Sacramento school employee tests positive for COVID-19"""""" """" ""A school employee in Sacramento has tested positive for a COVID-19 virus.""",gpt3
557,"""Son accused of stabbing mother to death, man shot and killed in back-to-back Tacoma homicides"""""" """" ""Tacoma police officers responded to a report of a stabbing in the 600 block of S. 16th Street at about 10:45 p.m. on Sunday. According to detectives, when officers arrived on scene they found the victim, a woman, deceased from a stab wound. A short time later, officers located and shot and killed the suspect, a male, in the back. Detectives believe the two homicides are unrelated and are currently investigating both incidents as homicides.""",gpt3
558,"""Littleton school uses heart monitors to help students manage emotions"""""" """" ""A high school in Colorado is using heart monitors to help students manage emotions. The school in Littleton uses the monitors to track students' heart rates while they are working on projects. The idea is that the students will be able to better manage their emotions and focus on their work.""",gpt3
559,"""Red Cross calls on healthy donors as coronavirus concerns cancel blood drives"""""" """" ""The American Red Cross is urging anyone who thinks they may have the coronavirus to stay healthy and cancel blood drives as the agency ramps up its efforts to help those affected.""",gpt3
560,"""West Covina Parents Arrested After 9-Month-Old Girl Found To Have Cocaine, Meth In Her System"""""" """" ""On Monday, September 25, 2019, the parents of a 9-month-old girl were arrested after the child was found to have cocaine and meth in her system. The parents, aged 24 and 29, were arrested after their daughter was found at a motel in Covina with the drugs in her system."" """" ""The child was taken to a local hospital for treatment and was later released. The parents are currently being held on suspicion of child endangerment, cocaine possession, and methamphetamine possession.""",gpt3
561,"""NBA's Coronavirus Hiatus Could Mean Chaos for League's Economic Structure"""""" """" ""With the NBA’s coronavirus hiatus coming to an end, teams will soon be vying for players’ services. But this could create chaos for the league’s economic structure.""",gpt3
562,"""The Masters Tournament Postponed Because of Coronavirus Concerns"""""" """" ""Wednesday, September 25, 2016"" """" ""The 2016 Masters Tournament has been postponed because of concerns about the coronavirus.""",gpt3
563,"""Players React to NCAA Canceling March Madness Amid Coronavirus Concerns"""""" """" ""As the NCAA announced on Monday that March Madness would be cancelled due to concerns about the coronavirus, people had a range of reactions on social media."" """" ""Many people were upset that the NCAA had made the decision without consulting the athletes or their families, while others said they had faith that the organization would make the best decision for everyone."" """" ""Scroll through to see some of the reactions online.""",gpt3
564,"""NCAA's Decision to Cancel the Big Dance Is the Right Call, Even If a Sad One"""""" """" ""It’s a sad day for college basketball fans, but the NCAA’s decision to cancel the Big Dance is the right call.""",gpt3
565,"""MLB Life Put on Hold amid Rising Coronavirus Concerns"""""" """" ""Major League Baseball is on hold amid concerns around the rising coronavirus. The virus has killed at least 21 people in Saudi Arabia and is feared to soon spread to other countries.""",gpt3
566,"""Timeline of Coronavirus' Impact on Sports"""""" """" ""The coronavirus has impacted sports since March 2014. The virus has caused a number of high-profile outbreaks and injuries, including the death of former British Olympian and Sky Sports commentator Nicholas Hunt.""",gpt3
567,"""Trump declares a national emergency to combat coronavirus"""""" """" ""6/29/2018"" """" ""U.S. President Donald Trump has declared a national emergency to combat the global pandemic of coronavirus."" """" ""The president said the emergency would allow the Federal Government to spend more money on research and development for vaccines and other ways to prevent the virus from spreading."" """" ""Mr Trump also announced a new plan to provide $1.5 billion over the next three years to help states prepare for and respond to an outbreak."" """" ""The president said the emergency was needed because the epidemic was ""spiraling out of control""."" """" ""Nearly 30 people have died from the virus since it began spreading in December, most of them in Saudi Arabia and Qatar.""",gpt3
568,"""US summons Chinese ambassador over coronavirus conspiracy theory"""""" """" ""The Chinese ambassador to the United States has been summoned to the State Department to address claims that Beijing was behind a conspiracy to create a coronavirus to manipulate the global economy."" """" ""According to a report in the Wall Street Journal, State Department officials said that they wanted to question the ambassador about a series of articles published in the Journal and other outlets that suggest Beijing was behind the development of the virus."" """" ""The articles accuse China of working with a lab in Sierra Leone to create a virus in an attempt to boost the global economy. The alleged plot was foiled when the lab was revealed to be working on the virus without government permission."" """" ""The alleged conspiracy has caused concern in the United States, where many officials are worried that it could be used as a pretext for financial and economic aggression by China."" """" ""The Chinese ambassador was not immediately available for comment.""",gpt3
569,"""Pelosi says House will vote Friday on coronavirus relief measure"""""" """" ""House Democratic Leader Nancy Pelosi said Friday that the House will vote on a bipartisan coronavirus relief measure."" """" ""“The House will vote Friday on a bipartisan coronavirus relief measure that the Senate passed last week,” Pelosi said in a statement. “This important legislation will provide much needed help to Americans who are coping with this terrible disease.”"" """" ""The bill, sponsored by Rep. Tim Ryan (D-Ohio) and Sen. John McCain (R-Ariz.), would provide $10 million in grants to states to develop programs to prevent coronavirus infection, test for it early, and provide supportive care to those who are infected.""",gpt3
570,"""Students at Olin College held a 'fauxmencement' ceremony with garbage bags gowns, paper 'origami' caps and tassels made of yarn""""to celebrate the end of the school year."" """" ""The tradition began in the early 1990s, when students would dress up like characters from ""The Nightmare Before Christmas.""""",gpt3
571,"""US conducts airstrikes against multiple Iranian-backed militia sites in Iraq"""""" """" ""The United States Conducts Airstrikes Against Multiple Iranian-backed Militia Sites In Iraq""",gpt3
572,"""Louisiana will delay presidential primary due to coronavirus"""""" """" ""BATON ROUGE, La. (AP) _ Louisiana will delay its presidential primary election because of the coronavirus, state officials said Wednesday."" """" ""Secretary of State Tom Schedler said he expects the March 3 election will be the last to be held statewide under the current schedule."" """" ""Louisiana is one of several states that have postponed presidential primaries in the wake of last year's deadly panama disease pandemic. Schedler said the state is still in the midst of a coronavirus outbreak with 14 confirmed cases."" """" """"Given the current circumstances, it's in the best interest of the Commonwealth to move this election to a later date,"" he said.""",gpt3
573,"""With coronavirus closing schools, here's how you can help food insecure children"""""" """" ""Food insecure children are those who live in households where their parents or guardians cannot afford enough food to meet the children's nutritional needs. According to Feeding America, ""one in six children in the United States is food insecure, which means they don't have regular access to enough food to maintain a healthy weight."" In order to help food insecure children, the following are some tips:"" """" ""1. Try to donate food to local food banks."" """" ""2. Convince your friends and family to donate food to local food banks."" """" ""3. Get involved in fundraising for local food banks."" """" ""4. Make sure your child knows where their food comes from and what goes into it."" """" ""5. Keep food in your household refrigerated or frozen and stocked up on canned goods, fruits, and vegetables.""",gpt3
574,"""Jerry Falwell Jr. needs to stop talking about the coronavirus. Like, now."""""" """" ""Falwell Jr. is a controversial figure in the United States, with a history of inflammatory and incendiary remarks. In an interview last week, Falwell Jr. said that the coronavirus is a ""gift from God"" that is helping to promote Islam."" """" ""Falwell Jr.'s scaremongering rhetoric is not only irresponsible; it's potentially dangerous. By spreading false information about the coronavirus, Falwell Jr. is putting the public at risk."" """" ""Falwell Jr. needs to take a break from talking about the coronavirus and focus on more constructive pursuits.""",gpt3
575,"""Trump's positions on FISA and coronavirus responses stoking anxiety on Capitol Hill"""""" """" ""WASHINGTON -- President Donald Trump's recent comments on the U.S. response to the coronavirus are worrying Capitol Hill lawmakers, who are concerned about the administration's stance on measures like FISA and the National Security Council."" """" ""Trump on Sunday indicated that he wanted to see changes to the Foreign Intelligence Surveillance Act, which allows the government to wiretap domestic phone calls without a warrant. The president also said he wanted to increase efforts to prevent the spread of the coronavirus, which has killed more than 20 people in the United States."" """" """"I want to see something happen with the coronavirus,"" Trump said on ""Fox News Sunday."" ""It's a terrible thing. It's a very dangerous thing. We're going to see what we can do."""" """" ""Lawmakers on Capitol Hill say they're concerned that Trump's positions could lead to less aggressive action against the virus."" """" """"There is a lot of concern that the president's [positions] on FISA and the response to the coronavirus are going to hamper our ability to adequately respond to the virus,"" said Sen. Chris Murphy (D-Conn.), a vocal critic of Trump."" """" ""Murphy added that he hopes Trump will ""realize that we need to do more than just talk about the issue."""" """" ""Rep. Peter Welch (D-VT), another member of the House Appropriations Committee, said he's concerned that Trump's comments could ""limit our ability to help people"" fight the virus."" """" """"My biggest worry is that if we back off of rigorous investigative work, or if we make it difficult for other countries to share information about the virus, we're going to let it spread,"" Welch said."" """" ""Lawmakers on Capitol Hill are also concerned about the National Security Council's response to the coronavirus."" """" ""The Trump administration has not authorized any domestic travel restrictions or funds for programs like the National Institutes of Health's research into the virus."" """" """"The National Security Council has been woefully unresponsive to what's happening,"" Murphy said. ""I hope that they will take the lead on efforts to ramp up the response to this virus."""" """" ""Senate Minority Leader Chuck Schumer (D-N.Y.) also said he's concerned about the Trump administration's response to the virus."" """" """"I think they're woefully unprepared and not in a good place,"" Schumer said on ABC's ""This Week."""" """" ""Schumer""",gpt3
576,"""The White House calculus on testing President Trump is changing"""""" """" ""After President Donald Trump's controversial remarks about black athletes who do not stand for the national anthem, aides at the White House are preparing to introduce more stringent vetting processes for Cabinet nominees and potential appointees, POLITICO has learned.""",gpt3
577,"""Senate Democrats call for more sanctions against 'Putin's chef' following CNN investigation"""""" """" ""Democrats on the House Foreign Affairs Committee are calling for more sanctions against Russian chef and television personality, Vitaly Zdorovenko."" """" ""CNN uncovered documents from the Russian Ministry of Internal Affairs that show Zdorovenko has ties to Russian intelligence."" """" """"Vitaly Zdorovenko is Putin's chef and media personality,"" said Rep. Eliot Engel (D-NY). ""He is known for his cheerful, jingoistic cooking shows, which glorify Russia's brutal rule over her neighbors and co-opt popular culture. It is time for the United States to impose tough sanctions on Zdorovenko and anyone else involved in Putin's crimes."""" """" ""Zdorovenko has denied any ties to Russian intelligence and called the reports ""fake news."""" """" """"I'm not a spy, I'm a chef,"" Zdorovenko said in a statement. ""I'm proud of my work and I have never done anything shady or improper. I'm deeply shocked by these accusations, which are fabricated and made in a McCarthyite manner."""" """" ""Congress has already imposed sanctions on a number of Russian officials and businessmen for their involvement in the Russian interference in the 2016 presidential election.""",gpt3
578,"""Trump grows more irate as his attempts to contain coronavirus fallout fail"""""" """" ""WASHINGTON — In one week, President Trump has gone from insisting that he has the “smartest people” handling the nationwide public health emergency created by the coronavirus pandemic to railing publicly against his aides and moaning about the mounting losses in the stock market."" """" ""Late Monday, after White House aides revealed that the president had not been briefed on the latest update on the pandemic — and had not spoken to CDC Director Dr. Tom Frieden in days — Trump erupted in a series of tweets."" """" ""“Really, why is the White House unable to answer basic questions on the coronavirus?” Trump asked. “Is it incompetence or is it political retribution?”"" """" ""The tweets drew a rebuke from Frieden, who wrote that the White House “should be ashamed” of how it was handling the pandemic."" """" ""On Tuesday, Trump escalated his criticism, blaming officials in the Department of Homeland Security for the “poor” response to the pandemic."" """" ""“The United States is losing badly the Coronavirus War,” Trump wrote on Twitter. “The Pentagon has no answers - just more waste.”"" """" ""Later Tuesday, White House officials said Trump would meet with members of his cabinet, including Frieden, to discuss the response to the pandemic. However, no specific time or location for the meeting was announced."" """" ""The president’s fury at his aides comes as the White House has struggled to contain the fallout from his initial statements about the pandemic and his decision not to suspend immigration from some countries where the virus is rampant."" """" ""The president initially claimed that the U.S. was “doing great” and said that the country was “not like Europe” in terms of the response to the pandemic."" """" ""Since then, the president has changed his tune, saying he was “very disappointed with the level of intelligence” about the pandemic and that he would “look into” suspending travel from certain countries."" """" ""The president’s apparent anger with his Cabinet comes as emails released Tuesday by the Democratic National Committee showed that top aides to Trump met on Saturday to discuss ways to undermine Cabinet members, including Attorney General Jeff Sessions, Secretary of State Rex Tillerson and Interior Secretary Ryan Zinke."" """" ""A White House official said that the meeting was not related to the response to the""",gpt3
579,"""Coronavirus leaves students in limbo as campuses scramble to contain pandemic"""""" """" ""Members of the Yale community, students, staff and faculty members all gathered for a vigil organized by the Yale Political Union on Wednesday night in response to the coronavirus."" """" ""“This is an unprecedented pandemic, and one which is unfolding in real time,” said Yale Political Union Public Affairs Officer Kelly M. Dooley. “campus officials are scrambling to contain the virus and provide support to students and staff, but it is difficult to know exactly what to do or where to turn for help. We wanted to create an opportunity for all of Yale’s community to come together and support one another.”"" """" ""The vigil, which began at 8 p.m. in the Branford Room of Old State House, included speeches from representatives of campus organizations and representatives of Yale’s community, as well as singing and a moment of silence in honor of the many victims of the coronavirus."" """" ""According to Yale School of Medicine Dean Robert E. Gold, the virus “has already caused enormous heartache” and will “likely cause many more deaths.”"" """" ""“We know that the virus is everywhere, and it is affecting people at every stage of life,” Gold said."" """" ""Dooley said that campus officials are doing what they can to support students and staff, but that they are still in the early stages of the pandemic and have limited information about the virus."" """" ""“We are here to support and connect with you,” Dooley said. “We know that this is difficult, and we are here to help you through it.”"" """" ""Members of the Yale community are encouraged to report any suspicious activity or health concerns to the Yale Police Department or the Yale Health Concerns Hotline at (203) 432-3311.""",gpt3
580,"""Why it matters A LOT that Trump hasn't been tested for coronavirus"""""" """" ""Donald Trump has not been tested for coronavirus, which could make it more difficult for him to respond to any outbreak if it occurs. Scientists say that the virus is highly contagious and can cause severe respiratory illness in people of all ages, including young children.""",gpt3
581,"""Health officials often turn to praising Trump when facing tough coronavirus questions"""""" """" ""Health officials often turn to praising Trump when facing tough coronavirus questions"" """" ""Axios"" """" ""2/14/19"" """" ""Nearly a month into the Trump presidency and the U.S. health care system is still reeling from the effects of the massive government shutdown."" """" ""Amidst the dysfunction, one bright spot has been the HHS’s response to the coronavirus."" """" ""“We’ve been really impressed with the level of collaboration and coordination across the department and we think that the work that the department has done in terms of messaging and communications has been really impressive,” said Dr. Anne Schuchat, director of the National Center for Immunization and Respiratory Diseases."" """" ""“I think a lot of people are just really impressed with how much HHS is doing and how much coordination there is across all of these departments,” she added."" """" ""That praise for HHS comes as the Trump administration continues to face criticism for its response to the virus."" """" ""On Capitol Hill, lawmakers are still demanding to know why it took the Trump administration so long to declare a public health emergency over the virus. And they’re also questioning the Trump administration’s decision to end the Obama-era policy of providing Abrams vaccine to some of the most at-risk groups, like children who are U.S. citizens living in countries where the virus is rampant."" """" ""“I think it would have been better if Trump had emphasized the vaccine more and said this is something that we are going to do, it would have been good messaging,” said Schuchat."" """" ""“But I think given the situation that we were in, and the fact that we have such a powerful advocate in the White House with the president, we are pretty happy with the level of activity that the department has been carrying out.”"" """" ""more""",gpt3
582,"""Here's what Trump's coronavirus emergency declaration does"""""" """" ""The declaration by President Donald Trump will help provide federal money for additional research on the coronavirus. It will also allow for the Department of Defense to provide assistance to federal, state, and local governments.""",gpt3
583,"""Biden faces test on path to nomination: Bringing Sanders' supporters with him"""""" """" ""Vice President Biden faces a test in his bid to win the Democratic nomination: How to bring Bernie Sanders’ supporters with him."" """" ""Sanders’ backers were enthused by his tough campaign rhetoric against Wall Street and pledged to caucus for Biden if he becomes the nominee. But some of them were also disappointed by Biden’s reluctance to mount a more aggressive challenge to Clinton in the early states."" """" ""Biden’s advisers believe that he can still win over Sanders’ fans by proving himself to be a more effective advocate against Republican Donald Trump.""",gpt3
584,"""America is shutting itself down"""""" """" ""This rumor is a little more complicated than it seems. There could be a variety of reasons why America may be shutting down, from the government not being able to agree on a budget to terrorists striking the country. However, it's impossible to know for sure what is happening and whether or not America's actual shuttering is inevitable.""",gpt3
585,"""Ted Cruz to extend self-quarantine after second interaction with individual who tested positive for coronavirus"""""" """" ""Sen. Ted Cruz (R-TX), who has been outspoken about his concern over the spread of the coronavirus, announced on Wednesday that he has decided to extend his self-quarantine from travel to the Dallas-Fort Worth area.""",gpt3
586,"""North Korea has launched at least three unidentified projectiles""""over the past two days, South Korea's military said on Saturday."" """" ""The latest projectile launch came from North Korea on Saturday morning, South Korea's military said in a statement."" """" ""The projectiles flew in an southeastern direction and had been spotted by South Korean military radar, the statement said."" """" ""The projectiles could not be confirmed to have been launched by North Korea, according to the statement."" """" ""Last Monday, North Korea fired two unidentified projectiles into the East Sea."" """" ""On Friday, North Korea fired an unidentified projectile into the East Sea.""",gpt3
587,"""Coronavirus outbreak worsens in Italy and Japan, as situation stabilizes in China"""""" """" ""The coronavirus outbreak has worsened in Italy and Japan, with a stabilization in the China."" """" ""The World Health Organization reports that there have been a total of 143 confirmed coronavirus cases, with 39 fatalities."" """" ""The agency says that of the 39 fatalities, 26 were reported in Italy, six in Japan, and one each in China, France, Saudi Arabia, and United Arab Emirates."" """" ""WHO says that the incidence of infections has been increasing every week, with a 2.3-fold increase in reported cases during the past seven weeks."" """" ""The agency is now warning that the outbreak is continuing to worsen in Italy and Japan, while it stabilizes in China."" """" ""WHO is urging all countries to take steps to prevent the spread of the virus and support containment and rapid response efforts in countries where the outbreak is severe.""",gpt3
588,"""China coronavirus: Xi Jinping visits virus-hit Wuhan in major show of confidence"""""" """" ""Chinese president Xi Jinping has visited ailing Wuhan, where he witnessed the city's re-growth following the coronavirus pandemic.""",gpt3
589,"""March 9 coronavirus news"""""" """" ""-The WHO has updated their global case count for the current coronavirus pandemic to 18,500 cases and 11,500 confirmed deaths."" """" ""-The US Centers for Disease Control and Prevention (CDC) has released updated guidelines for coronavirus disease. These guidelines recommend that healthcare providers consider recommending quarantine for people who are likely to have been in close contact with an infected person, including those who have been in close contact with an ill person who is asymptomatic or has a mild or moderate illness."" """" ""-The Belgian Health Protection Agency (DHPA) has released new guidelines for hospitals regarding the management of patients with suspected or confirmed coronavirus infection. These guidelines recommend that hospitals instigate pharyngeal swab-based testing for all patients with an acute respiratory illness and rapid test results for patients with a fever or symptoms suggestive of coronavirus.""",gpt3
590,"""South Korea has 'passed the peak' of the coronavirus outbreak, health minister hopes"""""" """" ""South Korea has ""passed the peak"" of the coronavirus outbreak, health minister hopes."" """" ""The minister, Moon Jie-in, said on Wednesday that the number of people with the virus had decreased over the past two weeks and the number of new infections was now ""far below"" the level that causes serious illness."" """" """"We are now experiencing the early stage of the final stage of the outbreak,"" he said."" """" ""A total of 127 people have been infected with the virus since the beginning of the year, of whom 52 have died."" """" ""Moon said that the decreasing number of new infections was due in part to the intensified screening of people entering South Korea from countries where the virus is circulating."" """" """"I want to emphasise that we will continue to monitor the situation closely,"" he said."" """" ""South Korea has been one of the countries most affected by the outbreak, with more than half of the known cases.""",gpt3
591,"""His party was banned. He faces jail. But Thailand's Thanathorn Juangroongruangkit vows to fight on"""""" """" ""Thanathorn Juangroongruangkit, a Thai man who is facing up to five years in jail for leading a banned political party, vowed to fight on Tuesday, Reuters reports."" """" ""The 25-year-old, who is the secretary-general of the Thai Raksa Chart Party, was arrested in January after the party was outlawed by the Thai junta."" """" ""“I will fight to the end,” Thanathorn said in an interview with Reuters."" """" ""Thailand's junta has been cracking down on critics of its rule since a 2014 coup. The government has detained or exiled more than 100 dissidents, including the Thai National Human Rights Commission leader, Winthai Suvoran."" """" ""Thanathorn is the latest in a string of public figures to be imprisoned for their involvement in the now-banned party.""",gpt3
592,"""Markets tumble as novel coronavirus cases grow in the US and northern Italy goes into lockdown"""""" """" ""Investors worldwide were rattled this week as reports emerged that a novel coronavirus is growing in the US and that a lockdown has been declared in northern Italy."" """" ""On Wednesday, the World Health Organization (WHO) confirmed that a new coronavirus has emerged, and that it is rapidly spreading around the world. As of Thursday, there were a total of 36 confirmed cases of the virus, including 20 in the US and 14 in Italy."" """" ""The Brief Newsletter Sign up to receive the top stories you need to know right now. View Sample Sign Up Now"" """" ""Investors reacted swiftly to these news, with the global stock market reportedly taking a tumble on Thursday. The S&P 500 and the Dow Jones Industrial Average both fell by 1.5% on the day, according to Reuters."" """" ""“The big global stock markets are starting to feel the impact,” said Michael Hewson, chief market analyst at CMC Markets UK."" """" ""The US Federal Reserve also sounded a warning bell this week, saying that it is watching the spread of the virus “closely” and that it could lead to higher interest rates."" """" ""Although the virus has so far proved relatively benign, it has the potential to cause a global pandemic if not properly managed."" """" ""Contact us at editors@time.com.""",gpt3
593,"""March 8 coronavirus news"""""" """" ""On March 8, 2019, the Centers for Disease Control and Prevention (CDC) released a report detailing the coronavirus worldwide situation as of February 2019. Overall, the report finds that the number of coronavirus cases is continuing to decline, with 1116 cases reported in February 2019, compared to 1268 cases in February 2018."" """" ""Since the launch of the global response to the outbreak in May 2018, the number of cases worldwide has decreased by more than 50%. In the six months since the launch of the global response, the number of cases has decreased by 66%."" """" ""Most of the cases were reported in Saudi Arabia (441 cases, or 41%) and Jordan (248 cases, or 24%)."" """" ""The number of deaths associated with coronavirus has decreased, from 155 in February 2018 to 111 in February 2019."" """" ""The report offers a global update on coronavirus cases, deaths, and countries of origin.""",gpt3
594,"""Italy announces lockdown as global coronavirus cases surpass 105,000"""""" """" ""The Italian health ministry has announced a lockdown for the country's five regions as cases of the coronavirus continue to rise. As of September 15, 2017, there are 105,121 cases of the virus worldwide, including 54,571 cases in the WHO European Region.""",gpt3
595,"""History's deadliest air raid happened in Tokyo during World War II and you've probably never heard of it"""""" """" ""The deadliest air raid in history happened in Tokyo during World War II and you've probably never heard of it. On March 9, 1945, the United States military launched an air raid on the city. The raid killed more than 100,000 people and left more than 350,000 people homeless.""",gpt3
596,"""They plan to march for gender equality. In Pakistan, that has caused outrage"""""" """" ""Pakistani activists plan to walk from the capital Islamabad to the southern city of Karachi to call for gender equality and end violence against women on Friday, Feb. 10."" """" ""Since the march was announced last week, rights activists and members of the public have expressed their outrage on social media, arguing that it is a provocative and dangerous move given the high levels of violence against women in Pakistan."" """" ""The planned march comes as the Pakistan government is set to release its latest report on violence against women in the country this week. Researchers from the UN expressed alarm at the findings, which found that around 72% of women in Pakistan have experienced physical or economic violence at some point in their lives."" """" ""Pakistan is one of the few countries in the world where women are not granted equal rights to men under the law. Laws in Pakistan closely follow Sharia law, which dictates that women are permitted to inherit only half of what a man inherits, are forbidden from working outside the home, and are not permitted to travel outside of their home without the permission of their husband or father.""",gpt3
597,"""March 7 coronavirus news"""""" """" ""On March 7, the WHO announced that the coronavirus has caused a global outbreak of respiratory illness. As of March 7, coronavirus disease had been reported in 29 countries and territories, including the United States. The WHO reports that there has been a significant increase in reported cases in Saudi Arabia and the United Arab Emirates, and that the majority of cases have been in people of Middle Eastern descent. As of March 7, the WHO has not yet determined what is causing this increase in cases.""",gpt3
598,"""Intermittent fasting and a new passion helped him lose 95 pounds"""""" """" ""Advertisement - Continue Reading Below"" """" """"I started intermittent fasting because I was struggling to maintain my weight and couldn't figure out why. I quickly realized that by fasting, I was able to lose weight and improve my overall health. I'm now down 95 pounds and feel great!""""",gpt3
599,"""Eat more plants and less meat to live longer and improve heart health, study suggests"""""" """" ""A study published in the journal Public Library of Science ONE suggests that people who consume more plants and fewer animals have a lower risk of death from cardiovascular disease, cancer, and other causes."" """" ""The study's authors analyzed data from more than a quarter of a million people in the US, Denmark, and Sweden and found that those who ate the most plant-based foods had a 42 percent lower risk of death from any cause, compared to those who ate the least plant-based foods."" """" ""vegetable oils"" """" ""nuts"" """" ""legumes"" """" ""fruit"" """" ""vegetables"" """" ""The research also found that people who ate the most animal-based foods had a 25 percent higher risk of death from any cause, compared to those who ate the least animal-based foods."" """" ""The authors say that the findings support the idea that reducing animal-based intake can have a significant impact on health and longevity."" """" ""They recommend that people try to eat more plant-based foods to improve their health and reduce their risk of death."" """" ""A previous study published in the journal JAMA Internal Medicine found that people who replaced one percent of their calories from animal sources with plant-based sources had a lower risk of death from any cause."" """" ""The study's authors say that the findings support the idea that reducing animal-based intake can have a significant impact on health and longevity.""",gpt3
